tick	_total	create	finish	memory	needList	run
17346870	4484.7	21.2	0.1	381.5	642.3	3432.5
17347070	3969.9	16.3	0.1	394.3	538.2	3014.6
17347170	3957.4	43.8	0.1	338.3	539.1	3029.8
17347270	3452.2	24.4	0.1	381.5	521.6	2518.3
17347470	3874.9	25.4	0.2	385.5	562.7	2893.4
17347570	3454.9	45.2	0.2	345	543.4	2514
17347670	3386.5	34.5	0.1	256.1	561	2527.7
17347770	3670.7	21.8	0.1	275.4	554	2812
17347870	3660.4	14.5	0.1	260	576.9	2803.6
17347970	3676.1	8	0.1	278.9	570.8	2813.6
17348070	3959.9	16.5	0.1	260.2	612.3	3066
17348170	3624.1	4.3	0.1	219.3	598.6	2797.7
17348270	4150.3	5.9	0.1	275.5	894.5	2969.9
17348370	4164.5	11.8	0.1	413	660.7	3061.5
17348470	3843.8	3.2	0.1	274.3	642.4	2919.3
17348570	3217.9	9.7	0.1	327.9	626.4	2248.7
17348670	3214.7	17.5	0.1	309.8	590.6	2289.7
17348770	3055	6.7	0.1	347.8	540.2	2142.1
17348870	3065.7	30.7	0.3	309.2	560.9	2157.1
17348970	3753.3	23.2	0.1	355.1	569.5	2798.4
17349070	3432.6	21	0.1	362.9	509.6	2531.8
17349170	3161.4	11.7	0.1	363.7	503.8	2274.9
17349270	3633.7	34.6	0.1	291.7	579.2	2719.7
17349370	3440	28.7	0.1	252.9	528.1	2622.3
17349470	3610.4	36.8	0.1	435.9	592	2537.8
17349570	3849.5	53.1	0.1	365.6	575	2847.2
17349670	3825.2	92.4	0.1	312.2	572.4	2840.6
17349770	3915.3	19.4	0.1	309.3	530.7	3049.7
17349870	3576.8	10.1	0.1	293.3	537.6	2730.4
17349970	3638.1	5.8	0.1	296	628.5	2702.6
17350070	3836.8	16.3	0.1	301	615.6	2898.2
17350170	3711.3	7.8	0.1	368.6	622.4	2707.1
17350270	3942.7	7.3	0.1	240.3	562	3128.3
17350370	3641.6	11.6	0.1	188.8	557.7	2878.6
17350470	3467.4	7.9	0.1	267.7	528.1	2658.5
17350569	3904.4	20.6	0.1	295.7	646	2935.3
17350669	4326.2	21.4	0.1	382.7	669	3244.2
17350769	4227.5	29.4	0.1	298.6	715.6	3175
17350869	4711.8	42.4	0.2	391.7	768.3	3500.7
17350969	4141.8	33.6	0.2	344.7	674.3	3080.9
17351070	3995.8	6.9	0.1	389.2	616.9	2975.2
17351170	4099.4	15.8	0.1	338.4	741.7	2995.5
17351270	4005.5	5.6	0.1	312	681.1	2999.5
17351370	3846.9	4.9	0.1	391.7	735.1	2708.2
17351470	4162.7	8.8	0.1	263.1	796	3088.2
17351570	3776.6	50.2	0.1	387.6	734.1	2598.8
17351670	3863.7	14	0.1	265.8	676.7	2900.8
17351770	3909	9.4	0.1	278.4	629.3	2985.1
17351870	3918	18.5	0.2	284.4	666.2	2942
17351970	3528.8	21.5	0.1	283.3	636.5	2581.1
17352070	3787.3	8.8	0.1	300.5	663.2	2808.3
17352170	3668.2	22.3	0.1	327.9	634.9	2677.3
17352270	3801.5	12.6	0.1	307	622.3	2854
17352370	4032.5	37.4	0.2	298	651.1	3037.7
17352470	3850.2	25.6	0.2	347.2	600.9	2867.9
17352570	3971	35.1	0.2	386.3	630.5	2910.1
17352670	4373.5	27.1	0.1	337.5	643.7	3356.2
17352770	3587.6	2.9	0.1	294.1	593	2692.2
17352870	3713	10.8	0.1	301.1	555	2840.5
17352970	4000.3	11.5	0.1	251.8	667.4	3063.3
17353070	3874.9	7.5	0.1	282.4	741.7	2836.4
17353170	3893.2	9.4	0.1	293.1	678.4	2906.3
17353270	4270.9	7.4	0.1	354.2	754.8	3148.2
17353370	3741.1	3.9	0.1	332.7	720	2678.2
17353470	4063.1	16.5	0.1	395	721.2	2923.7
17353570	3843.7	24.8	0.1	349.3	592.5	2870.9
17353670	4287	27.5	0.2	338.6	692.4	3219.9
17353770	3709.5	11.9	0.1	281.6	593.5	2813.4
17353870	3703.9	35.8	0.1	290.3	672.6	2697.7
17353971	4029.1	36.3	0.2	346.7	587.1	3050.3
17354071	3832.5	18.4	0.1	276	580.4	2951.4
17354171	3134.1	10.6	0.1	283.7	522.6	2310.9
17354271	3952	9.6	0.1	331.6	648	2954.3
17354371	3982.7	28.6	0.1	338.4	662.8	2944.8
17354471	3575.4	23.4	0.1	353.3	555.7	2635
17354571	3999.7	10.1	0.1	310.5	652.5	3019.2
17354671	3772.1	4.2	0.1	256.7	664.9	2840
17354771	3550.8	4.4	0.1	283.5	695.1	2560.9
17354872	4130.1	14.1	0.1	319	761.8	3024.8
17354972	3862	36.5	0.1	309.5	728.5	2780.3
17355072	3849.2	38.5	0.2	341.7	787.7	2674.8
17355172	4052.4	25.1	0.1	297.6	644.8	3077.2
17355272	4077.2	23.5	0.2	316.6	653.6	3055.7
17355372	4116.6	13.2	0.1	398.9	573.2	3123.7
17355572	4075.1	17.1	0.1	344.3	636.2	3071
17355672	4156	35	0.1	359.2	677.4	3077.6
17355772	3601.5	7.2	0.1	294.8	633.9	2659.5
17355872	4144	12.1	0.1	374.4	674.5	3074.9
17355972	3984.3	27.9	0.1	385.4	564.7	2999.1
17356072	3748.5	6.5	0.1	275.1	610.1	2849.6
17356172	4162.7	8.2	0.1	333.6	771	3040.4
17356271	4424.3	9.9	0.1	450.9	778.5	3175.9
17356671	3901.9	22.9	0.1	361.4	857.8	2653.3
17356771	3977.9	44.9	0.1	381	716.1	2829.3
17356971	3850.2	13.5	0.1	385.8	581.3	2863.3
17357171	4304.9	11.4	0.1	380.3	619.1	3277.1
17357271	3803.6	22.6	0.1	241	697.2	2836.3
17357371	3836.6	13.1	0.1	386.2	675.9	2754.9
17357471	4056.2	18.9	0.1	363.4	602.1	3064.3
17357571	3665	16	0.1	299.2	678	2665.3
17357671	3844	9	0.1	464.6	681	2682.5
17357771	3735.2	14.5	0.1	248.7	616.1	2849.8
17357871	3790.5	33.1	0.1	277.4	719.7	2754.5
17357971	3781.1	14.3	0.1	384.5	588.4	2787.4
17358071	3551.1	21.6	0.1	373.3	532.3	2615.8
17358171	3782.9	9.4	0.1	327.6	610.1	2825.9
17358271	3590.4	39.1	0.3	414	592.4	2536.6
17358371	3799.2	41	0.1	434.9	584.6	2728.6
17358471	3996.8	26.2	0.1	424.9	624.7	2914.1
17358571	3462.1	62.6	0.2	357.3	598.4	2423.7
17358671	3812.4	41	0.1	380.5	620.8	2762.6
17358771	3800.4	40.8	0.1	450.6	550.7	2739.5
17358871	4002.7	35.2	0.1	503.5	540.3	2916.3
17358971	3895.6	63.1	0.2	406.4	624.4	2781.6
17359171	4501.3	33.5	0.2	401.8	617.8	3442
17359271	3882.5	10.2	0.1	419.7	573.4	2873
17359371	3657.4	10.7	0.1	338.9	579.9	2721.8
17359471	4073.4	7.1	0.1	373.7	603.9	3081.9
17359572	4149.4	7.4	0.1	407.4	579.2	3148.7
17359672	4056.4	11.5	0.2	373.6	602.9	3062.4
17359772	4356.4	10.8	0.1	304.9	640.3	3393.9
17359972	3916	14.4	0.1	324.4	669.8	2900.3
17360072	4154.8	7.6	0.1	326.2	567.7	3246.6
17360172	3866	12.5	0.1	331	552.8	2962.8
17360272	4087.6	5.6	0.1	381.7	662.3	3030.6
17360372	4150.5	16	0.1	412.7	715.3	2999.7
17360473	3943.3	4.5	0.1	343.7	689.8	2898.3
17360573	3941.8	12	0.1	318.9	680.2	2923
17360673	3920.4	11.7	0.1	441.5	607.3	2852.6
17360773	3802.1	5.5	0.1	382.4	647.5	2758.4
17360873	3672.4	8.9	0.1	463	625.7	2568.1
17360973	4430.2	18	0.1	423	655	3326
17361073	3857.1	4.7	0.1	343.3	591.7	2910.3
17361173	3842.6	9.1	0.1	440.7	648.8	2735.4
17361273	3970	10.3	0.1	291.4	603	3057.8
17361373	4142.8	6.5	0.1	503	572.5	3053.9
17361473	3794.6	20.9	0.2	332.7	678	2754.6
17361573	3848	13.8	0.1	322.6	711.4	2792.7
17361673	4030.4	10.6	0.1	328	660.8	3024.5
17361773	4012.5	7.4	0.1	357.6	657.3	2983.3
17361872	4291.7	12.8	0.2	373.6	939.5	2957.7
17361972	4595.8	34.3	0.2	370.6	755.9	3425
17362072	4368.4	11.9	0.1	412.7	755.2	3179.1
17362172	3952.1	18.1	0.1	346.6	731.2	2848.1
17362272	4138.8	23	0.1	254.9	687.2	3166.9
17362372	4270.7	7.5	0.1	295.7	713.6	3248.3
17362472	3047.8	20.8	0.1	314.4	650	2057.9
17362572	2964.6	30.2	0.1	302.3	536.5	2091
17362672	3215.2	23.3	0.1	364.1	541.4	2280.3
17362772	2872	16.5	0.1	323.2	578.1	1936.9
17362872	3133.6	15.8	0.1	361	573	2177.7
17362972	3802.7	49.5	0.1	344.6	572.8	2829.9
17363072	3454	31.1	0.1	254.5	588.1	2575.4
17363172	3530.3	53.2	0.2	279.2	576.1	2616.7
17363273	3325.6	70.3	0.1	303.5	534.8	2411.5
17363373	3656.9	50.7	0.1	411.3	547.1	2642.6
17363473	3672.7	22.7	0.1	335.8	550.4	2758.5
17363573	3372.3	20.5	0.1	279.6	554.2	2512
17363673	4321.3	33.3	0.1	292.7	598.2	3390.4
17363773	3957.9	23.1	0.1	343.6	564.2	3021.6
17363873	3663.1	8.9	0.1	302.2	633.4	2713.3
17363973	3913.4	19.4	0.1	317.2	592.3	2979
17364073	3767.1	10.5	0.1	285.6	604.5	2861.4
17364173	3819.1	13.2	0.1	315.8	697.5	2786.4
17364273	4165.3	9.4	0.1	365.7	710.4	3073
17364373	3897.3	22.6	0.1	365.5	713.2	2789.2
17364473	4042.5	9.9	0.1	345.6	654.2	3025.9
17364573	4108.1	29.7	0.1	282.1	654.9	3134.7
17364673	3983.4	14.5	0.1	335.2	595.9	3029.8
17364773	4035.8	15.5	0.1	351.3	631.9	3031
17364873	3900.3	14.7	0.1	322.4	605.2	2953
17364973	3615.6	10	0.1	269	646.3	2685.2
17365073	4241.2	30.4	0.1	313.9	582.9	3308.6
17365173	3861.5	26.4	0.1	275.8	650.2	2903.1
17365273	4037.7	15.2	0.1	250.2	588.2	3178.5
17365373	3980.9	10.5	0.1	355.3	718.6	2890.3
